nt n field kernel bw
128 56 Gauge-SU3 su3Xsu3_h_shift_zt 224.1701
128 56 Gauge-SU3 su3Xsu3_h_shift_xyz 225.7909
128 56 Gauge-SU3 su3Xsu3_h_shift_xyt 223.7356
128 56 Gauge-SU3 su3Xsu3_h_shift_xzt 225.0398
128 56 Gauge-SU3 su3Xsu3_h_shift_yzt 225.1655
128 56 Gauge-SU3 su3Xsu3_h_shift_xyzt 224.6585
128 60 4D-complex axpy 1503.8510
128 60 4D-complex axpy_h_no_offset 1294.4588
128 60 4D-complex axpy_h_offset_x 1502.7121
128 60 4D-complex axpy_h_offset_y 1401.8862
128 60 4D-complex axpy_h_offset_z 1587.1412
128 60 4D-complex axpy_h_offset_t 1496.1525
128 60 4D-complex axpy_h_offset_xy 1379.4526
128 60 4D-complex axpy_h_offset_xz 1575.3786
128 60 4D-complex axpy_h_offset_xt 1451.9941
128 60 4D-complex axpy_h_offset_yz 853.7866
128 60 4D-complex axpy_h_offset_yt 797.7195
128 60 4D-complex axpy_h_offset_zt 870.0870
128 60 4D-complex axpy_h_offset_xyz 1047.5849
128 60 4D-complex axpy_h_offset_xyt 875.5814
128 60 4D-complex axpy_h_offset_xzt 861.2154
128 60 4D-complex axpy_h_offset_yzt 1569.4170
128 60 4D-complex axpy_h_offset_xyzt 1557.5110
128 60 Gauge-SU3 su3Xsu3 224.4458
128 60 Gauge-SU3 su3Xsu3_h_no_shift 224.9853
128 60 Gauge-SU3 su3Xsu3_h_shift_x 226.4777
128 60 Gauge-SU3 su3Xsu3_h_shift_y 226.2898
128 60 Gauge-SU3 su3Xsu3_h_shift_z 224.5485
128 60 Gauge-SU3 su3Xsu3_h_shift_t 222.9297
128 60 Gauge-SU3 su3Xsu3_h_shift_xy 224.7995
128 60 Gauge-SU3 su3Xsu3_h_shift_xz 226.1515
128 60 Gauge-SU3 su3Xsu3_h_shift_xt 223.8904
128 60 Gauge-SU3 su3Xsu3_h_shift_yz 224.7731
128 60 Gauge-SU3 su3Xsu3_h_shift_yt 223.6419
128 60 Gauge-SU3 su3Xsu3_h_shift_zt 225.8881
128 60 Gauge-SU3 su3Xsu3_h_shift_xyz 225.9115
128 60 Gauge-SU3 su3Xsu3_h_shift_xyt 225.1002
128 60 Gauge-SU3 su3Xsu3_h_shift_xzt 225.8009
128 60 Gauge-SU3 su3Xsu3_h_shift_yzt 223.9527
128 60 Gauge-SU3 su3Xsu3_h_shift_xyzt 224.7737
128 64 4D-complex axpy 124.0965
128 64 4D-complex axpy_h_no_offset 125.2421
128 64 4D-complex axpy_h_offset_x 111.3836
128 64 4D-complex axpy_h_offset_y 233.0606
128 64 4D-complex axpy_h_offset_z 242.3930
128 64 4D-complex axpy_h_offset_t 256.8345
128 64 4D-complex axpy_h_offset_xy 267.3185
128 64 4D-complex axpy_h_offset_xz 242.1492
128 64 4D-complex axpy_h_offset_xt 226.9800
128 64 4D-complex axpy_h_offset_yz 246.6921
128 64 4D-complex axpy_h_offset_yt 240.0851
128 64 4D-complex axpy_h_offset_zt 240.6760
128 64 4D-complex axpy_h_offset_xyz 216.9606
128 64 4D-complex axpy_h_offset_xyt 208.2914
128 64 4D-complex axpy_h_offset_xzt 266.5884
128 64 4D-complex axpy_h_offset_yzt 252.9322
128 64 4D-complex axpy_h_offset_xyzt 244.5015
128 64 Gauge-SU3 su3Xsu3 229.5672
128 64 Gauge-SU3 su3Xsu3_h_no_shift 229.9269
128 64 Gauge-SU3 su3Xsu3_h_shift_x 230.1897
128 64 Gauge-SU3 su3Xsu3_h_shift_y 229.0981
128 64 Gauge-SU3 su3Xsu3_h_shift_z 229.7993
128 64 Gauge-SU3 su3Xsu3_h_shift_t 228.7092
128 64 Gauge-SU3 su3Xsu3_h_shift_xy 228.4515
128 64 Gauge-SU3 su3Xsu3_h_shift_xz 227.3070
128 64 Gauge-SU3 su3Xsu3_h_shift_xt 223.5279
128 64 Gauge-SU3 su3Xsu3_h_shift_yz 225.5576
128 64 Gauge-SU3 su3Xsu3_h_shift_yt 223.9419
128 64 Gauge-SU3 su3Xsu3_h_shift_zt 222.7141
128 64 Gauge-SU3 su3Xsu3_h_shift_xyz 224.2412
128 64 Gauge-SU3 su3Xsu3_h_shift_xyt 222.7244
128 64 Gauge-SU3 su3Xsu3_h_shift_xzt 224.5820
128 64 Gauge-SU3 su3Xsu3_h_shift_yzt 223.3886
128 64 Gauge-SU3 su3Xsu3_h_shift_xyzt 223.3553
128 68 4D-complex axpy 206.4224
128 68 4D-complex axpy_h_no_offset 213.3795
128 68 4D-complex axpy_h_offset_x 287.6210
128 68 4D-complex axpy_h_offset_y 208.6693
128 68 4D-complex axpy_h_offset_z 211.5985
128 68 4D-complex axpy_h_offset_t 159.8744
128 68 4D-complex axpy_h_offset_xy 212.0805
128 68 4D-complex axpy_h_offset_xz 184.5910
128 68 4D-complex axpy_h_offset_xt 218.5298
128 68 4D-complex axpy_h_offset_yz 182.9474
128 68 4D-complex axpy_h_offset_yt 203.0669
128 68 4D-complex axpy_h_offset_zt 201.7008
128 68 4D-complex axpy_h_offset_xyz 209.6854
128 68 4D-complex axpy_h_offset_xyt 170.3651
128 68 4D-complex axpy_h_offset_xzt 144.0815
128 68 4D-complex axpy_h_offset_yzt 189.8287
128 68 4D-complex axpy_h_offset_xyzt 173.5772
128 70 4D-complex axpy 123.1059
128 70 4D-complex axpy_h_no_offset 130.4388
128 70 4D-complex axpy_h_offset_x 169.0775
128 70 4D-complex axpy_h_offset_y 146.5038
128 70 4D-complex axpy_h_offset_z 134.8945
128 70 4D-complex axpy_h_offset_t 138.0850
128 70 4D-complex axpy_h_offset_xy 143.9904
128 70 4D-complex axpy_h_offset_xz 149.1519
128 70 4D-complex axpy_h_offset_xt 138.9452
128 70 4D-complex axpy_h_offset_yz 141.2350
128 70 4D-complex axpy_h_offset_yt 143.0196
128 70 4D-complex axpy_h_offset_zt 140.8472
128 70 4D-complex axpy_h_offset_xyz 149.0318
128 70 4D-complex axpy_h_offset_xyt 140.2428
128 70 4D-complex axpy_h_offset_xzt 141.7421
128 70 4D-complex axpy_h_offset_yzt 173.8018
128 70 4D-complex axpy_h_offset_xyzt 153.3255
128 72 4D-complex axpy 108.8636
128 72 4D-complex axpy_h_no_offset 146.5176
128 72 4D-complex axpy_h_offset_x 120.5890
128 72 4D-complex axpy_h_offset_y 150.2397
128 72 4D-complex axpy_h_offset_z 152.3445
128 72 4D-complex axpy_h_offset_t 150.9722
128 72 4D-complex axpy_h_offset_xy 134.5725
128 72 4D-complex axpy_h_offset_xz 142.6823
128 72 4D-complex axpy_h_offset_xt 142.0886
128 72 4D-complex axpy_h_offset_yz 146.3341
128 72 4D-complex axpy_h_offset_yt 146.3201
128 72 4D-complex axpy_h_offset_zt 142.4863
128 72 4D-complex axpy_h_offset_xyz 155.9012
128 72 4D-complex axpy_h_offset_xyt 163.5400
128 72 4D-complex axpy_h_offset_xzt 158.3776
128 72 4D-complex axpy_h_offset_yzt 184.7561
128 72 4D-complex axpy_h_offset_xyzt 171.3416
128 74 4D-complex axpy 116.3958
128 74 4D-complex axpy_h_no_offset 139.8612
128 74 4D-complex axpy_h_offset_x 116.6858
128 74 4D-complex axpy_h_offset_y 130.3430
128 74 4D-complex axpy_h_offset_z 136.8015
128 74 4D-complex axpy_h_offset_t 146.7387
128 74 4D-complex axpy_h_offset_xy 134.4581
128 74 4D-complex axpy_h_offset_xz 135.8609
128 74 4D-complex axpy_h_offset_xt 129.3525
128 74 4D-complex axpy_h_offset_yz 150.2321
128 74 4D-complex axpy_h_offset_yt 131.4708
128 74 4D-complex axpy_h_offset_zt 151.4164
128 74 4D-complex axpy_h_offset_xyz 121.8210
128 74 4D-complex axpy_h_offset_xyt 133.0601
128 74 4D-complex axpy_h_offset_xzt 119.6464
128 74 4D-complex axpy_h_offset_yzt 127.1404
128 74 4D-complex axpy_h_offset_xyzt 121.6912
128 76 4D-complex axpy 129.0672
128 76 4D-complex axpy_h_no_offset 136.1425
128 76 4D-complex axpy_h_offset_x 161.2370
128 76 4D-complex axpy_h_offset_y 154.7899
128 76 4D-complex axpy_h_offset_z 144.5817
128 76 4D-complex axpy_h_offset_t 151.7416
128 76 4D-complex axpy_h_offset_xy 130.2879
128 76 4D-complex axpy_h_offset_xz 144.6276
128 76 4D-complex axpy_h_offset_xt 148.1351
128 76 4D-complex axpy_h_offset_yz 156.6020
128 76 4D-complex axpy_h_offset_yt 132.4972
128 76 4D-complex axpy_h_offset_zt 143.3184
128 76 4D-complex axpy_h_offset_xyz 121.0590
128 76 4D-complex axpy_h_offset_xyt 143.9408
128 76 4D-complex axpy_h_offset_xzt 137.2631
128 76 4D-complex axpy_h_offset_yzt 120.5885
128 76 4D-complex axpy_h_offset_xyzt 134.6219
128 80 4D-complex axpy 116.2988
128 80 4D-complex axpy_h_no_offset 118.9421
128 80 4D-complex axpy_h_offset_x 134.5883
128 80 4D-complex axpy_h_offset_y 143.4517
128 80 4D-complex axpy_h_offset_z 135.2946
128 80 4D-complex axpy_h_offset_t 147.8583
128 80 4D-complex axpy_h_offset_xy 142.2260
128 80 4D-complex axpy_h_offset_xz 138.3766
128 80 4D-complex axpy_h_offset_xt 140.5843
128 80 4D-complex axpy_h_offset_yz 152.3563
128 80 4D-complex axpy_h_offset_yt 146.5813
128 80 4D-complex axpy_h_offset_zt 146.2395
128 80 4D-complex axpy_h_offset_xyz 148.4209
128 80 4D-complex axpy_h_offset_xyt 136.2276
128 80 4D-complex axpy_h_offset_xzt 158.8619
128 80 4D-complex axpy_h_offset_yzt 130.5913
128 80 4D-complex axpy_h_offset_xyzt 142.6764
128 84 4D-complex axpy 151.3081
128 84 4D-complex axpy_h_no_offset 163.0131
128 84 4D-complex axpy_h_offset_x 155.3409
128 84 4D-complex axpy_h_offset_y 153.6579
128 84 4D-complex axpy_h_offset_z 149.4846
128 84 4D-complex axpy_h_offset_t 164.3659
128 84 4D-complex axpy_h_offset_xy 151.3298
128 84 4D-complex axpy_h_offset_xz 164.4788
128 84 4D-complex axpy_h_offset_xt 154.9351
128 84 4D-complex axpy_h_offset_yz 154.2569
128 84 4D-complex axpy_h_offset_yt 154.9390
128 84 4D-complex axpy_h_offset_zt 165.3705
128 84 4D-complex axpy_h_offset_xyz 160.3060
128 84 4D-complex axpy_h_offset_xyt 162.8065
128 84 4D-complex axpy_h_offset_xzt 160.4948
128 84 4D-complex axpy_h_offset_yzt 164.0423
128 84 4D-complex axpy_h_offset_xyzt 152.0517
128 88 4D-complex axpy 163.1158
128 88 4D-complex axpy_h_no_offset 163.2845
128 88 4D-complex axpy_h_offset_x 160.1846
128 88 4D-complex axpy_h_offset_y 168.2372
128 88 4D-complex axpy_h_offset_z 172.8633
128 88 4D-complex axpy_h_offset_t 163.7663
128 88 4D-complex axpy_h_offset_xy 170.1375
128 88 4D-complex axpy_h_offset_xz 166.3246
128 88 4D-complex axpy_h_offset_xt 169.5382
128 88 4D-complex axpy_h_offset_yz 166.6949
128 88 4D-complex axpy_h_offset_yt 163.7137
128 88 4D-complex axpy_h_offset_zt 161.1437
128 88 4D-complex axpy_h_offset_xyz 161.4498
128 88 4D-complex axpy_h_offset_xyt 167.9745
128 88 4D-complex axpy_h_offset_xzt 163.7364
128 88 4D-complex axpy_h_offset_yzt 164.0537
128 88 4D-complex axpy_h_offset_xyzt 168.1299
128 92 4D-complex axpy 164.1650
128 92 4D-complex axpy_h_no_offset 173.9029
128 92 4D-complex axpy_h_offset_x 171.4142
128 92 4D-complex axpy_h_offset_y 177.0745
128 92 4D-complex axpy_h_offset_z 173.0398
128 92 4D-complex axpy_h_offset_t 170.5344
128 92 4D-complex axpy_h_offset_xy 173.8073
128 92 4D-complex axpy_h_offset_xz 166.8061
128 92 4D-complex axpy_h_offset_xt 169.4723
128 92 4D-complex axpy_h_offset_yz 163.3485
128 92 4D-complex axpy_h_offset_yt 180.0719
128 92 4D-complex axpy_h_offset_zt 164.7606
128 92 4D-complex axpy_h_offset_xyz 169.8731
128 92 4D-complex axpy_h_offset_xyt 171.3313
128 92 4D-complex axpy_h_offset_xzt 166.3501
128 92 4D-complex axpy_h_offset_yzt 181.2840
128 92 4D-complex axpy_h_offset_xyzt 178.0436
128 96 4D-complex axpy 167.0540
128 96 4D-complex axpy_h_no_offset 177.0690
128 96 4D-complex axpy_h_offset_x 185.4668
128 96 4D-complex axpy_h_offset_y 171.0671
128 96 4D-complex axpy_h_offset_z 173.7663
128 96 4D-complex axpy_h_offset_t 171.8833
128 96 4D-complex axpy_h_offset_xy 179.9380
128 96 4D-complex axpy_h_offset_xz 181.0748
128 96 4D-complex axpy_h_offset_xt 176.6581
128 96 4D-complex axpy_h_offset_yz 187.7884
128 96 4D-complex axpy_h_offset_yt 173.5195
128 96 4D-complex axpy_h_offset_zt 183.3127
128 96 4D-complex axpy_h_offset_xyz 191.7528
128 96 4D-complex axpy_h_offset_xyt 179.3132
128 96 4D-complex axpy_h_offset_xzt 181.8398
128 96 4D-complex axpy_h_offset_yzt 182.6498
128 96 4D-complex axpy_h_offset_xyzt 184.3471
128 100 4D-complex axpy 175.4523
128 100 4D-complex axpy_h_no_offset 176.1666
128 100 4D-complex axpy_h_offset_x 177.9560
128 100 4D-complex axpy_h_offset_y 177.2806
128 100 4D-complex axpy_h_offset_z 187.4396
128 100 4D-complex axpy_h_offset_t 182.2058
128 100 4D-complex axpy_h_offset_xy 185.9323
128 100 4D-complex axpy_h_offset_xz 192.8174
128 100 4D-complex axpy_h_offset_xt 185.0254
128 100 4D-complex axpy_h_offset_yz 184.8534
128 100 4D-complex axpy_h_offset_yt 183.0762
128 100 4D-complex axpy_h_offset_zt 179.6966
128 100 4D-complex axpy_h_offset_xyz 180.5674
128 100 4D-complex axpy_h_offset_xyt 178.2742
128 100 4D-complex axpy_h_offset_xzt 184.6684
128 100 4D-complex axpy_h_offset_yzt 186.7452
128 100 4D-complex axpy_h_offset_xyzt 179.1315
128 104 4D-complex axpy 180.6590
128 104 4D-complex axpy_h_no_offset 184.7500
128 104 4D-complex axpy_h_offset_x 179.0455
128 104 4D-complex axpy_h_offset_y 186.7241
128 104 4D-complex axpy_h_offset_z 183.2188
128 104 4D-complex axpy_h_offset_t 178.4785
128 104 4D-complex axpy_h_offset_xy 188.9547
128 104 4D-complex axpy_h_offset_xz 177.7967
128 104 4D-complex axpy_h_offset_xt 183.4063
128 104 4D-complex axpy_h_offset_yz 186.6979
128 104 4D-complex axpy_h_offset_yt 188.5166
128 104 4D-complex axpy_h_offset_zt 189.3791
128 104 4D-complex axpy_h_offset_xyz 190.7759
128 104 4D-complex axpy_h_offset_xyt 184.4707
128 104 4D-complex axpy_h_offset_xzt 191.9778
128 104 4D-complex axpy_h_offset_yzt 186.9177
128 104 4D-complex axpy_h_offset_xyzt 176.3789
128 108 4D-complex axpy 187.1340
128 108 4D-complex axpy_h_no_offset 183.2816
128 108 4D-complex axpy_h_offset_x 193.2405
128 108 4D-complex axpy_h_offset_y 191.7121
128 108 4D-complex axpy_h_offset_z 191.9543
128 108 4D-complex axpy_h_offset_t 181.8846
128 108 4D-complex axpy_h_offset_xy 190.6065
128 108 4D-complex axpy_h_offset_xz 182.0569
128 108 4D-complex axpy_h_offset_xt 178.2781
128 108 4D-complex axpy_h_offset_yz 189.5536
128 108 4D-complex axpy_h_offset_yt 192.5271
128 108 4D-complex axpy_h_offset_zt 188.5413
128 108 4D-complex axpy_h_offset_xyz 189.5310
128 108 4D-complex axpy_h_offset_xyt 194.7360
128 108 4D-complex axpy_h_offset_xzt 180.4080
128 108 4D-complex axpy_h_offset_yzt 185.0926
128 108 4D-complex axpy_h_offset_xyzt 189.0861
128 112 4D-complex axpy 190.9529
128 112 4D-complex axpy_h_no_offset 191.4636
128 112 4D-complex axpy_h_offset_x 197.7852
128 112 4D-complex axpy_h_offset_y 192.8487
128 112 4D-complex axpy_h_offset_z 183.7126
128 112 4D-complex axpy_h_offset_t 189.2307
128 112 4D-complex axpy_h_offset_xy 198.1637
128 112 4D-complex axpy_h_offset_xz 193.5022
128 112 4D-complex axpy_h_offset_xt 189.0127
128 112 4D-complex axpy_h_offset_yz 197.3859
128 112 4D-complex axpy_h_offset_yt 192.5662
128 112 4D-complex axpy_h_offset_zt 192.2140
128 112 4D-complex axpy_h_offset_xyz 195.7498
128 112 4D-complex axpy_h_offset_xyt 194.8544
128 112 4D-complex axpy_h_offset_xzt 195.2343
128 112 4D-complex axpy_h_offset_yzt 194.1220
128 112 4D-complex axpy_h_offset_xyzt 195.5131
128 116 4D-complex axpy 192.0116
128 116 4D-complex axpy_h_no_offset 192.9458
128 116 4D-complex axpy_h_offset_x 191.0758
128 116 4D-complex axpy_h_offset_y 200.3245
128 116 4D-complex axpy_h_offset_z 196.6348
128 116 4D-complex axpy_h_offset_t 196.4221
128 116 4D-complex axpy_h_offset_xy 196.1761
128 116 4D-complex axpy_h_offset_xz 199.3259
128 116 4D-complex axpy_h_offset_xt 195.2088
128 116 4D-complex axpy_h_offset_yz 195.9723
128 116 4D-complex axpy_h_offset_yt 193.3347
128 116 4D-complex axpy_h_offset_zt 193.9689
128 116 4D-complex axpy_h_offset_xyz 196.0318
128 116 4D-complex axpy_h_offset_xyt 191.5167
128 116 4D-complex axpy_h_offset_xzt 188.9615
128 116 4D-complex axpy_h_offset_yzt 195.7213
128 116 4D-complex axpy_h_offset_xyzt 192.6835
128 120 4D-complex axpy 193.7870
128 120 4D-complex axpy_h_no_offset 196.5530
128 120 4D-complex axpy_h_offset_x 194.5139
128 120 4D-complex axpy_h_offset_y 194.6561
128 120 4D-complex axpy_h_offset_z 197.0259
128 120 4D-complex axpy_h_offset_t 191.5073
128 120 4D-complex axpy_h_offset_xy 197.8067
128 120 4D-complex axpy_h_offset_xz 198.8399
128 120 4D-complex axpy_h_offset_xt 197.1533
128 120 4D-complex axpy_h_offset_yz 198.5878
128 120 4D-complex axpy_h_offset_yt 196.6976
128 120 4D-complex axpy_h_offset_zt 192.8052
128 120 4D-complex axpy_h_offset_xyz 198.4879
128 120 4D-complex axpy_h_offset_xyt 196.6906
128 120 4D-complex axpy_h_offset_xzt 196.1135
128 120 4D-complex axpy_h_offset_yzt 196.1534
128 120 4D-complex axpy_h_offset_xyzt 198.3340
128 124 4D-complex axpy 201.3970
128 124 4D-complex axpy_h_no_offset 201.7126
128 124 4D-complex axpy_h_offset_x 202.3595
128 124 4D-complex axpy_h_offset_y 201.1274
128 124 4D-complex axpy_h_offset_z 200.2829
128 124 4D-complex axpy_h_offset_t 195.2035
128 124 4D-complex axpy_h_offset_xy 202.3614
128 124 4D-complex axpy_h_offset_xz 195.1736
128 124 4D-complex axpy_h_offset_xt 199.3160
128 124 4D-complex axpy_h_offset_yz 202.6284
128 124 4D-complex axpy_h_offset_yt 200.1563
128 124 4D-complex axpy_h_offset_zt 197.3307
128 124 4D-complex axpy_h_offset_xyz 196.1589
128 124 4D-complex axpy_h_offset_xyt 198.0184
128 124 4D-complex axpy_h_offset_xzt 200.2091
128 124 4D-complex axpy_h_offset_yzt 196.6621
128 124 4D-complex axpy_h_offset_xyzt 199.7685
128 128 4D-complex axpy 203.2554
128 128 4D-complex axpy_h_no_offset 200.2812
128 128 4D-complex axpy_h_offset_x 201.2838
128 128 4D-complex axpy_h_offset_y 197.6804
128 128 4D-complex axpy_h_offset_z 198.0506
128 128 4D-complex axpy_h_offset_t 193.4174
128 128 4D-complex axpy_h_offset_xy 201.6850
128 128 4D-complex axpy_h_offset_xz 194.3109
128 128 4D-complex axpy_h_offset_xt 198.2221
128 128 4D-complex axpy_h_offset_yz 205.0239
128 128 4D-complex axpy_h_offset_yt 200.8435
128 128 4D-complex axpy_h_offset_zt 193.4555
128 128 4D-complex axpy_h_offset_xyz 201.1309
128 128 4D-complex axpy_h_offset_xyt 200.3926
128 128 4D-complex axpy_h_offset_xzt 197.5198
128 128 4D-complex axpy_h_offset_yzt 197.8395
128 128 4D-complex axpy_h_offset_xyzt 201.8573
